transaction_id,parent,parent_type,child,child_type,role,date
2315-34_tr_03,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,Vanniarachchi Pavithra Devi,citizen,minister,2023-01-19
2315-34_tr_04,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Jeevan Thondaman,citizen,minister,2023-01-19
