transaction_id,parent,parent_type,child,child_type,role,date
2360-60_tr_01,Minister of Sports and Youth Affairs,cabinetMinister,Anuruddha Ranasinghe Arachchige Roshan,citizen,minister,2023-12-01
2360-60_tr_02,Minister of Irrigation,cabinetMinister,Anuruddha Ranasinghe Arachchige Roshan,citizen,minister,2023-12-01
