transaction_id,parent,parent_type,child,child_type,role,date
2360-60_tr_03,Minister of Sports and Youth Affairs,cabinetMinister,Nalaka Jude Hareen Fernando,citizen,minister,2023-12-01
2360-60_tr_04,Minister of Irrigation,cabinetMinister,Vanniarachchi Pavithra Devi,citizen,minister,2023-12-01
