transaction_id,parent,parent_type,child,child_type,role,date
2204-28_tr_02,"State Minister of Primary Health Care, Epidemics and COVID Disease Control",stateMinister,Sudarshini Fernandopulle,citizen,minister,2020-12-04
2204-28_tr_03,State Minister of Prison Reforms and Prisoners' Rehabilitation,stateMinister,Lohan Ratwatte,citizen,minister,2020-12-04
