transaction_id,parent,parent_type,child,child_type,rel_type,date
2289-43_tr_384,Minister of Industries,minister,Gem and Jewellery Research and Training Institute,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_385,Minister of Urban Development and Housing,minister,Urban Development Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_386,Minister of Urban Development and Housing,minister,Urban Settlement Development Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_387,Minister of Urban Development and Housing,minister,Selendiva Investments Limited,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_388,Minister of Urban Development and Housing,minister,Hotel Developers (Lanka) PLC (PQ 143),department,AS_DEPARTMENT,2022-07-22
2289-43_tr_389,Minister of Urban Development and Housing,minister,National Physical Planning Department,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_390,Minister of Urban Development and Housing,minister,Condominium Management Authority (Common Amenities Board),department,AS_DEPARTMENT,2022-07-22
2289-43_tr_391,Minister of Urban Development and Housing,minister,Sri Lanka Land Development Corporation and its subsidiaries and related institutions,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_392,Minister of Urban Development and Housing,minister,National Housing Development Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_393,Minister of Urban Development and Housing,minister,Building Material Corporation Limited,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_394,Minister of Urban Development and Housing,minister,Department of Buildings,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_395,Minister of Urban Development and Housing,minister,Department of Government Factories,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_396,Minister of Urban Development and Housing,minister,Construction Industry Development Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_397,Minister of Urban Development and Housing,minister,State Engineering Corporation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_398,Minister of Urban Development and Housing,minister,National Equipment and Machinery Organization,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_399,Minister of Urban Development and Housing,minister,Ocean View Development (Pvt) Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_400,Minister of Urban Development and Housing,minister,Marine Environment Protection Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_401,Minister of Urban Development and Housing,minister,Department of Coast Conservation and Coastal Resource Management,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_402,Minister of Urban Development and Housing,minister,New Villages Development Authority for Plantation Region,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_403,Minister of Urban Development and Housing,minister,Plantation Human Development Trust,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_404,Minister of Urban Development and Housing,minister,Saumyamoorthi Thondaman Memorial Foundation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_405,Minister of Urban Development and Housing,minister,Estate Sector Self-Employment Revolving Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_406,Minister of Foreign Affairs,minister,Diplomatic Missions in abroad,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_407,Minister of Foreign Affairs,minister,National Oceanic Affairs Committee Secretariat,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_408,Minister of Foreign Affairs,minister,Lakshman Kadirgamar Institute for International Relations and Strategic Studies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_409,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Buddhist Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_410,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Hindu Religious and Cultural Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_411,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Christian Religious Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_412,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Muslim Religious and Cultural Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_413,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of National Museums,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_414,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of National Archives,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_415,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,S W R D Bandaranaike National Memorial Foundation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_416,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,J.R. Jayewardene Centre,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_417,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Public Trustee,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_418,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Central Cultural Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_419,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Buddha Sasana Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_420,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Buddhist Renaissance Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_421,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Cultural Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_422,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Department of Archaeology,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_423,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Tower Hall Theatre Foundation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_424,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,National Arts Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_425,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Gramodaya Folk Arts Centre,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_426,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Galle Heritage Foundation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_427,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,Mahinda Rajapaksa National Tele Cinema Park,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_428,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,National Performing Arts Theatre (Nelum Pokuna),department,AS_DEPARTMENT,2022-07-22
2289-43_tr_429,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,“Ape Gama”,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_430,Minister of Power and Energy,minister,Ceylon Electricity Board and its subsidiary Companies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_431,Minister of Power and Energy,minister,Ceylon Electricity Company,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_432,Minister of Power and Energy,minister,Lanka Coal Company (Pvt) Ltd,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_433,Minister of Power and Energy,minister,LTL Holdings (Pvt.) Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_434,Minister of Power and Energy,minister,Ceylon Petroleum Corporation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_435,Minister of Power and Energy,minister,Ceylon Petroleum Storage Terminal Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_436,Minister of Power and Energy,minister,Petroleum Development Authority of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_437,Minister of Power and Energy,minister,Polipto Lanka (Pvt) Ltd,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_438,Minister of Power and Energy,minister,Sri Lanka Sustainable Energy Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_439,Minister of Power and Energy,minister,Sri Lanka Atomic Energy Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_440,Minister of Power and Energy,minister,Sri Lanka Atomic Energy Regulatory Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_441,Minister of Environment,minister,Central Environmental Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_442,Minister of Environment,minister,Geological Survey and Mines Bureau,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_443,Minister of Environment,minister,GSMB Technical Services (Pvt) Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_444,Minister of Environment,minister,Sri Lanka Climate Fund (Pvt) Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_445,Minister of Sports and Youth Affairs,minister,Department of Sports Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_446,Minister of Sports and Youth Affairs,minister,National Sports Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_447,Minister of Sports and Youth Affairs,minister,National Institute of Sports Science,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_448,Minister of Sports and Youth Affairs,minister,Sugathadasa National Sports Complex Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_449,Minister of Sports and Youth Affairs,minister,Institute of Sports Medicine,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_450,Minister of Sports and Youth Affairs,minister,Sri Lanka Anti-doping Agency,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_451,Minister of Sports and Youth Affairs,minister,National Youth Services Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_452,Minister of Sports and Youth Affairs,minister,National Youth Corps,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_453,Minister of Sports and Youth Affairs,minister,National Youths Services Cooperative Society Limited,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_454,Minister of Sports and Youth Affairs,minister,National Centre for Leadership Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_455,Minister of Irrigation,minister,Department of Irrigation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_456,Minister of Irrigation,minister,"Major irrigation development projects including Uma Oya, Moragahakanda, Kalu Ganga, Gin Ganga, Nilwala, Malwathu Oya",department,AS_DEPARTMENT,2022-07-22
2289-43_tr_457,Minister of Irrigation,minister,Central Engineering Consultancy Bureau and its subsidiaries and affiliated companies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_458,Minister of Irrigation,minister,Sri Lanka Mahaweli Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_459,Minister of Irrigation,minister,Engineering Council of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_460,Minister of Labour and Foreign Employment,minister,Department of Labour,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_461,Minister of Labour and Foreign Employment,minister,National Institute of Labour Studies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_462,Minister of Labour and Foreign Employment,minister,National Institute for Occupational Safety and Health,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_463,Minister of Labour and Foreign Employment,minister,Office of the Commissioner of Workmen’s Compensation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_464,Minister of Labour and Foreign Employment,minister,National Productivity Secretariat,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_465,Minister of Labour and Foreign Employment,minister,Shrama Vasana Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_466,Minister of Labour and Foreign Employment,minister,Department of Manpower and Employment,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_467,Minister of Labour and Foreign Employment,minister,Sri Lanka Foreign Employment Bureau,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_468,Minister of Labour and Foreign Employment,minister,Foreign Employment Agency of Sri Lanka (Pvt.) Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_469,Minister of Public Security,minister,Sri Lanka Police,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_470,Minister of Public Security,minister,National Police Academy,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_471,Minister of Public Security,minister,Secretariat for Non-Governmental Organizations,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_472,"Minister of Trade, Commerce and Food Security",minister,Department of Commerce,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_473,"Minister of Trade, Commerce and Food Security",minister,Lanka Sathosa Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_474,"Minister of Trade, Commerce and Food Security",minister,Lanka General Trading Company Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_475,"Minister of Trade, Commerce and Food Security",minister,Cooperative Wholesale Establishment,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_476,"Minister of Trade, Commerce and Food Security",minister,Mahapola Trust Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_477,"Minister of Trade, Commerce and Food Security",minister,Regional Economic Centres,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_478,"Minister of Trade, Commerce and Food Security",minister,Sri Lanka Accreditation Board for Conformity Assessment,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_479,"Minister of Trade, Commerce and Food Security",minister,"Department of Measurement Units, Standards and Services",department,AS_DEPARTMENT,2022-07-22
2289-43_tr_480,"Minister of Trade, Commerce and Food Security",minister,National Intellectual Property Office of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_481,"Minister of Trade, Commerce and Food Security",minister,Consumer Affairs Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_482,"Minister of Trade, Commerce and Food Security",minister,Department of Cooperative Development (Registrar of Cooperative Societies),department,AS_DEPARTMENT,2022-07-22
2289-43_tr_483,"Minister of Trade, Commerce and Food Security",minister,Cooperative Employees Commission,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_484,"Minister of Trade, Commerce and Food Security",minister,National Institute of Cooperative Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_485,"Minister of Trade, Commerce and Food Security",minister,Food Commissioner’s Department,department,AS_DEPARTMENT,2022-07-22
