transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2460-27-1_tr_01,"Minister of Transport, Highways, Ports and Civil Aviation",cabinetMinister,Kapila C.K.Perera,citizen,AS_APPOINTED,secretary,2025-10-10
