transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2405-14_tr_01,"Minister of Justice, Public Administration, Home Affairs, Provincial Councils, Local Government and Labour",cabinetMinister,S.Alokabandara,citizen,AS_APPOINTED,secretary,2024-10-03
