transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2444-09_tr_01,"Minister of Finance, Planning and Economic Development",cabinetMinister,K.M.M.Siriwardana,citizen,AS_APPOINTED,secretary,2025-06-23
