transaction_id,parent,parent_type,child,child_type,role,date
2281-09_tr_01,Minister of Public Security,cabinetMinister,Prasanna Ranatunga,citizen,minister,2022-05-24
2281-09_tr_02,Minister of Education,cabinetMinister,Ramesh Pathirana,citizen,minister,2022-05-24
2281-09_tr_03,Minister of Health,cabinetMinister,Channa Jayasumana,citizen,minister,2022-05-24
