transaction_id,parent,parent_type,child,child_type,rel_type,date
2403-03-02_tr_73,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_74,Minister of Tourism and Lands,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_75,Minister of Industries,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_76,Minister of Urban Development and Housing,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_77,Minister of Foreign Affairs,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_78,"Minister of Buddhasasana, Religious and Cultural Affairs",cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_79,Minister of Power and Energy,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_80,Minister of Environment,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_81,Minister of Sports and Youth Affairs,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_82,Minister of Irrigation,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_83,Minister of Labour and Foreign Employment,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_84,Minister of Public Security,cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_85,"Minister of Trade, Commerce and Food Security",cabinetMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_86,State Minister of Higher Education,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_87,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_88,State Minister of Sports and Youth Affairs,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_89,Non Cabinet Minister of Development Projects,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_90,"State Minister of Health, Women and Child Affairs",stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_91,State Minister of Labour,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_92,State Minister of Trade and Environment,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_93,"State Minister of Provincial Councils, Local Government and Environment",stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_95,State Minister of Plantation Industries and Mahaweli Development,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_97,State Minister of Social Empowerment,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_98,State Minister of Primary Industries,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_99,State Minister of Tourism,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_100,State Minister of Rural Road Development,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_102,State Minister of Education,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_103,State Minister of Home Affairs,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_104,State Minister of Rural Economy,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_105,State Minister of Livestock Development,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_107,State Minister of Fisheries,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_108,State Minister of Indigenous Medicine,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_109,State Minister of Justice and Prison Affairs,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_110,State Minister of Mass Media,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_112,State Minister of Water Supply,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_114,State Minister of Foreign Affairs,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_115,State Minister of Piriven Education,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_116,State Minister of Defence,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_117,State Minister of Urban Development and Housing,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
2403-03-02_tr_119,State Minister of Technology,stateMinister,Anura Kumara Dissanayake,citizen,AS_APPOINTED,2024-09-23
