transaction_id,parent,parent_type,child,child_type,role,date
2270-05_tr_01,Minister of Industries,cabinetMinister,Wimal Weerawansa,citizen,minister,2022-03-07
2270-05_tr_02,Minister of Energy,cabinetMinister,Udaya Prabath Gammanpila,citizen,minister,2022-03-07
