transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2400-41_tr_01,State Minister of Highways,Minister of Transport and Highways,Subsidiaries and affiliates under the Road Development Authority,department,2024-09-06,Ranil Wickremesinghe,Ranil Wickremesinghe
