transaction_id,parent,parent_type,child,child_type,role,date
2279-30_tr_05,Minister of Foreign Affairs,cabinetMinister,Gamini Lakshman Pieris,citizen,minister,2022-05-14
2279-30_tr_06,Minister of Urban Development and Housing,cabinetMinister,Prasanna Ranatunga,citizen,minister,2022-05-14
2279-30_tr_07,Minister of Power,cabinetMinister,Kanchana Wijesekera,citizen,minister,2022-05-14
