transaction_id,parent,parent_type,child,child_type,role,date
2276-64-2_tr_29,State Minister of Transport,stateMinister,Dilum Amunugama,citizen,minister,2022-04-22
2276-64-2_tr_11,State Minister of Youth and Sports,stateMinister,Thenuka Vidanagamage,citizen,minister,2022-04-22
