transaction_id,parent,parent_type,child,child_type,rel_type,date
2403-38-01_tr_176,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Sri Lanka Telecom and its Subsidiaries and Allied Institutions,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_177,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Sri Lanka Thriposha Co. Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_178,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,State Engineering Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_179,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,State Mortgage and Investment Bank,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_180,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,State Resources Management Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_181,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,"Strike, Riot, Civil Commotion and Terrorism Fund",department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_182,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Sustainable Development Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_183,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Tax Appeals Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_184,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Welfare Benefits Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_185,"Minister of Finance, Economic Stabilization and National Policies",cabinetMinister,Wildlife Trust,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_186,Minister of Fisheries,cabinetMinister,Ceylon Fishery Harbours Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_187,Minister of Fisheries,cabinetMinister,Department of Fisheries and Aquatic Resources,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_188,Minister of Fisheries,cabinetMinister,National Aquaculture Development Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_189,Minister of Foreign Affairs,cabinetMinister,Diplomatic Missions in abroad,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_190,Minister of Foreign Affairs,cabinetMinister,Lakshman Kadirgamar Institute for International Relations and Strategic Studies,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_191,Minister of Foreign Affairs,cabinetMinister,National Oceanic Affairs Committee Secretariat,department,AS_DEPARTMENT,2024-09-25
