transaction_id,parent,parent_type,child,child_type,role,date
2276-61_tr_03,State Minister of Digital Technology and Enterprise Development,stateMinister,Namal Rajapaksa,citizen,minister,2022-04-03
2276-61_tr_06,"State Minister of Batik, Handloom and Local Apparel Products",stateMinister,Dayasiri Jayasekara,citizen,minister,2022-04-03
