transaction_id,parent,parent_type,child,child_type,role,date
2236-57_tr_02,"State Minister of Promoting the Production & Regulating the Supply of Organic Fertilizer, and Paddy & Grains, Organic Foods, Vegetables, Fruits, Chillies, Onion and Potato Cultivation Promoting, Seed Production and Advanced Technology Agriculture",stateMinister,Shashindra Rajapaksa,citizen,minister,2021-07-16
2236-57_tr_01,State Minister of Coast Conservation & Low-Lying Lands Development,stateMinister,Mohan Priyadarshana De Silva,citizen,minister,2021-07-16
