transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2428-05_tr_02,"Minister of Buddhasasana, Religious and Cultural Affairs",cabinetMinister,W.P.Senadeera,citizen,AS_APPOINTED,secretary,2025-03-06
