transaction_id,parent,parent_type,child,child_type,role,date
2281-09_tr_08,"Minister of Ports, Shipping and Aviation",cabinetMinister,Thennakoon Pramitha Bandara,citizen,minister,2022-05-24
2281-09_tr_09,Minister of Tourism and Lands,cabinetMinister,Prasanna Ranatunga,citizen,minister,2022-05-24
2281-09-02_tr_11,"Minister of Trade, Commerce and Food Security",cabinetMinister,Asanka Shehan Semasinghe,citizen,minister,2022-05-24
2281-09-02_tr_10,Minister of Labour and Foreign Employment,cabinetMinister,Vidura Wickramanayaka,citizen,minister,2022-05-24
