transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2413-25-4_tr_01,"Minister of Trade, Commerce, Food Security and Cooperative Development",cabinetMinister,M.M.Nayeemudeen,citizen,AS_APPOINTED,secretary,2024-11-21
