transaction_id,parent,parent_type,child,child_type,role,date
2411-09_tr_01,"Minister of Finance, Planning and Economic Development",cabinetMinister,Anura Kumara Dissanayake,citizen,minister,2024-11-18
2411-09_tr_02,Minister of Digital Economy,cabinetMinister,Anura Kumara Dissanayake,citizen,minister,2024-11-18
