transaction_id,parent,parent_type,child,child_type,rel_type,date
2360-23_tr_01,Minister of Sports and Youth Affairs,cabinetMinister,Roshan Ranasinghe,citizen,AS_APPOINTED,2023-11-27
2360-23_tr_02,Minister of Irrigation,cabinetMinister,Roshan Ranasinghe,citizen,AS_APPOINTED,2023-11-27
